"Account ID","Account Name","Website Domain Text"
"001F0000010dTgY","Novartis","novartis.com"
"001F0000017GMKM","Haier","candy-group.com"
"001VK000006jwBE","Spritju","spritju.com"
"001F0000010dTa6","Navajo Crude Oil Marketing Co","hollyfrontier.com"
"001F000000fcRAT","Bank of America","bankofamerica.com"
"0013j000037iQo5","AVANT Communications","goavant.net"
"001F0000017GMUP","Cantel Medical Corp.","cantelmedical.com"
"0012A00002Z1a5w","State of New Jersey","nj.gov"
"001VK000003st8V","Attorney General Colorado","coag.gov"
"001F0000010dSrx","Accruent","accruent.com"
"001F000000xBtqP","American Airlines Federal Credit Union Inc","aacreditunion.org"
"001F000001qOwpv","Ben & Jerry's (Unilever)","benjerry.com"
"001VK00000gsFZn","ProData Health","prodata.health"
"001VK00000aSAnj","Thenounproject","thenounproject.com"
"001VK00000RzxIB","Citrix","citrix.com"
"0013j00002cTUfq","Curium Pharma","curiumpharma.com"
"0013j00003ANOn0","Office of the Cook County Clerk","cookcountyclerkil.gov"
"001F000000pZT0X","Travel Guard","travelguard.com"
"0013j00003GVnNZ","Itiviti","orcsoftware.com"
"0013j000034uD5b","Harman/Becker Automotive Systems","jobsify.org"
"001F0000010dTSJ","Circle K","circlek.com"
"001A000000dT1NG","Automattic","automattic.com"
"0012A00002JYxpR","Bolia.com","bolia.com"
"0013j00002macqW","Accor","accor.com"
"0013j00002cRVln","CompuCom","compucom.com"
"0012A00002BoiDG","Forrester","forrester.com"
"0013j00003GVss6","Halton Group","halton.com"
"001F000000vY5KX","USAA","usaa.com"
"0013j000034sIhP","GL events","gl-events.com"
"001F000000oqQPL","Pacific Gas & Electric Company","pge.com"
"001F000000ud8WI","PGA TOUR","pgatour.com"
"001F0000017GLzs","The Mosaic Company","mosaicco.com"
"0013j00003ANddq","Municipality of Provincetown","provincetown-ma.gov"
"0012A00002ZpKr1","Vistar Media","vistarmedia.com"
"0013j00002mceWB","The Everett Clinic","everettclinic.com"
"001F000000j7ELI","Krueger International","ki.com"
"001F0000011mByE","Optiv","optiv.com"
"0013j00002bBnES","State of North Dakota","nd.gov"
"0013j00002mcboV","One Nordic","one-nordic.se"
"001VK00000Klzao","Banco de Occidente","bancodeoccidente.com"
"0013j00002yaBgb","CoinDesk","coindesk.com"
"001VK00000fxWzG","Watson","watsonfurniture.com"
"0012A00002YKCfl","Upsales","upsales.com"
"001VK00000UyZUg","Patentpendingideas","patentpendingideas.com"
"0012A00002Bn0dU","CHEP","chep.com"
"0013j00002yYyYd","Harris County Sheriff's Office","hctx.net"
"0012A00002IhVaP","Netlify","netlify.com"
"001F0000010dTQL","BOK Financial","bokf.com"
"0013j000037iKc0","Boozt Fashion","booztgroup.com"
"001VK00000fcQDE","Allied Electronics & Automation","alliedelec.com"
"0013j00002bAKqn","IDBS","idbs.com"
"001VK00000RwKhz","Iberia","iberia.com"
"0013j00002yYyfj","Broward Sheriff's Office (BSO)","sheriff.org"
"001F000000vYYuZ","Grant Thornton LLP (US)","grantthornton.com"
"001VK00000gtodY","kristinhaluch.com","kristinhaluch.com"
"0013j00003AMyAH","Charter Communications","400atlantic.com"
"0012A00001vZXHs","Audemars Piguet","audemarspiguet.com"
"0013j00003AOgOF","Discord","discord.com"
"001VK00000gtqxG","ValueCycle Health","valuecyclehealth.com"
"0013j00002bBy5O","iCarbonX","icarbonx.com"
"0013j00003GUwmw","DIRECTV","directv.com"
"001F0000010dTae","IDEXX","idexx.com"
"0012A00002TzrL7","ALSO Holding","also.com"
"0012A00002Tzrak","Toyota Motor Europe","toyota-europe.com"
"001F000001N2AdH","Lever","lever.co"
"0013j000037iKoQ","Biesse Group North America","biesse.com"
"0013j00003AMRFo","Governor's Office of Storm Recovery","stormrecovery.ny.gov"
"001VK000003QMEW","Blackboard","blackboard.com"
"001VK00000V7GUQ","Amer Sports Corporation","amersports.com"
"0012A00002RN0pi","Kvadrat","kvadrat.dk"
"001F000000puN0B","Avnet","avnet.com"
"0013j00003ANkmq","Mass Cultural Council","massculturalcouncil.org"
"0013j000034ssGD","Anchorage Digital","anchorage.com"
"001VK000003mJOP","Golden Bridge DBVE","goldenbridgedbve.com"
"001VK000007vpNo","IMB (International Mission Board)","imb.org"
"001F0000010dTnJ","Steel Dynamics, Inc.","steeldynamics.com"
"001F000001TADBG","Audible","audible.com"
"0012A00002UJDyy","Fatshark","fatsharkgames.com"
"0012A00002RMJUr","Marel","marel.com"
"001VK00000Zczsq","Plaud","plaud.ai"
"001F0000011o0lw","The Trade Desk","thetradedesk.com"
"0012A000021Ihqw","Gavi","gavi.org"
"001VK00000RCrPC","Beautynova","beautynova.com"
"0013j00003AMAwr","Rite Aid","riteaid.com"
"001VK00000iPRGc","Wikifx","wikifx.com"
"0013j00002mc9c0","Port of San Francisco","sfport.com"
"0013j000037iO2O","Sanoma Markkinointi Routa","markkinointirouta.fi"
"001VK000004LVoL","Cygni, part of Accenture","cygni.se"
"001VK00000ikP0h","SeeScan","seescan.com"
"0013j000034uKAE","Comactiva","comactiva.se"
"0012A00002ZpIqk","Laurentian Bank of Canada","banquelaurentienne.ca"
"001F0000010cXg5","Triumph International","triumph.com"
"001F0000010dT5B","Intcomex","intcomex.com"
"0012A00002NqPso","FloQast","floqast.com"
"0013j00002cTwp7","Placer.ai","placer.ai"
"001F0000010dTot","Turkish Airlines","turkishairlines.com"
"0012A00002Bn5we","Digit","digit.co"
"001VK00000ELQ99","REISSWOLF International","reisswolf.com"
"0013j000037iTBr","EQS Group","eqs.com"
"001F0000010dTaM","Hub International","hubinternational.com"
"0013j00002cUIPG","Jimmy John's","jimmyjohns.com"
"0013j00002mdAYc","Aflac","aflac.com"
"0013j00002ybXPL","Levels Health","levelshealth.com"
"0012A00002EH64b","Sovos","sovos.com"
"0013j00003AMQmk","City of Jacksonville Beach, FL","jacksonvillebeach.org"
"0012A00002ZpIg6","MSU Federal Credit Union","msufcu.org"
"0013j00002yaEQV","oneZero Financial Systems","onezero.com"
"001F000001rq2vi","SANS Institute","sans.org"
"001F0000010dSw4","Blue Bottle Coffee","bluebottlecoffee.com"
"0013j00003ANOmj","Fox Valley Park District","foxvalleyparkdistrict.org"
"0012A00002Bn6EA","Vifor Pharma","viforpharma.com"
"0013j00003ALNDZ","Bitfarms","bitfarms.com"
"001F000000hWc9N","Avery Dennison","averydennison.com"
"0013j00002mc96j","Village of Mount Prospect","mountprospect.org"
"0012A00002Bn62v","GE Transportation","getransportation.com"
"0013j00003GUwh7","ZEISS Microscopy","zeiss.com"
"001VK00000V7o1S","DOLCE&GABBANA","dolcegabbana.com"
"0012A00002Et2lB","UNESCO","unesco.org"
"001VK00000fPHhK","BRPH","brph.com"
"0013j00003JpCbz","Remo Health","remo.health"
"001F0000017GMVD","Five Below","fivebelow.com"
"0012A00002EvFBU","Odessa","odessa-tx.gov"
"0012A00002Z1awC","U.S. House of Representatives","house.gov"
"001F0000010dT9B","Oracle","oracle.com"
"0013j00002ycLFz","Maersk Oil","maerskoil.com"
"0013j00002cReBK","Paradox","paradox.ai"
"0013j00003GVg0B","Membio","membio.com"
"001F0000010dTOh","Autoliv","autoliv.com"
"001VK00000bh8TZ","Neo Technology Group","neo1.com"
"0013j000031vjgG","Jeeves","tryjeeves.com"
"0013j00002ya1al","Thirty Madison","thirtymadison.com"
"001F000001tff86","NewStore","newstore.com"
"001VK000007laqI","NN.07","nn07.com"
"0013j000034tjFS","&Tradition","andtradition.com"
"0013j00002yaGeL","Locally","locally.com"
"0013j000037iPDd","Keyes Automotive Group","keyescars.com"
"001F000001jMFtU","Sub-Zero Group","subzero-wolf.com"
"001VK00000fcUnY","TPC Wire & Cable","tpcwire.com"
"001VK00000UJDYS","TechnipFMC","technipfmc.com"
"001F000000wbmP8","EBSCO Information Services","ebsco.com"
"0013j00002yZ6y4","Anduril Industries","anduril.com"
"001VK00000Tp0rh","CommScope","commscope.com"
"001VK00000ejP04","EMPWR Nutrition Group","empwrnutrition.com"
"001VK000007ARxQ","Zerorez","zerorez.com"
"0012A00002V8Sh0","Lydia","lydia-app.com"
"0012A00002Eskgu","Generali","generali.com"
"0012A00002Bn0kW","Entrematic","entrematic.com"
"0012A00002Bn0k7","GLORY LTD","glory-global.com"
"0013j00002mdroo","Phoenix Labs","phxlabs.ca"
"0013j00002yaGXA","VRBO","vrbo.com"
"0013j00002cRYr6","Novozymes","novozymes.com"
"0013j00002yc1xP","FDB (First Databank, Inc.)","fdbhealth.com"
"0013j000031vwp3","Form Health","formhealth.co"
"001F000001N2AdI","HackerRank","hackerrank.com"
"0012A00002Bn63Q","The Co-operators","cooperators.ca"
"0013j00002ybA2j","ElringKlinger","elringklinger.com"
"0012A00002ZpLVE","Loggi","loggi.com"
"0012A00002Bn6Oy","Sunrise Communications AG","sunrise.ch"
"0013j00003AMRFz","New York State Homes & Community Renewal","hcr.ny.gov"
"001F000000xQ0We","famsa.com","famsa.com"
"0013j00002mcDdj","Living Security","livingsecurity.com"
"001F000001jOq54","Kinsa","kinsahealth.com"
"0013j00002ybI73","NAGA","naga.com"
"001VK000003st7V","North Carolina Medicaid","medicaid.ncdhhs.gov"
"0013j00002ybu4d","humaneticsatd.com","humaneticsgroup.com"
"0012A00002XRM3a","Nuro","nuro.ai"
"0012A00002TXmwG","Sunsail Sailing Vacations","sunsail.com"
"0013j00002mc8zA","Catawba County","catawbacountync.gov"
"0012A0000286M7o","Depop","depop.com"
"0013j00002mc8yw","Town of Chapel Hill","townofchapelhill.org"
"001F000000fZRrb","Hot Topic","hottopic.com"
"001VK00000WImjh","ALLPLAN","allplan.com"
"0013j00002cRaOm","Twill","twill.health"
"0013j00002mdsZr","N-Able","n-able.com"
"0012A00002apJ05","Dynatrace","dynatrace.com"
"0013j00002bBRKO","Viz.ai","viz.ai"
"001VK00000cBjkA","TMP Audio Production","tmpvoices.com"
"0013j00002mci0r","EasyPark Group (Arrive -- Customer)","easyparkgroup.com"
"0012A00002Bn0vD","Blend","blend.com"
"0013j00002cT2KF","SSS","sss.gov"
"001F000000nxnyn","Claire's","claires.com"
"0013j00002bA62v","Enterprise Events Group","eeginc.com"
"001F000001c1aqW","Supercell","supercell.com"
"001VK00000WPwpc","Avios Group","avios.com"
"001F0000010dTVs","Eqt Corporation","eqt.com"
"001F000001jMBkT","Beckman Coulter Diagnostics","beckmancoulter.com"
"0012A00002Z1bBz","Big Health","bighealth.com"
"0012A00002ZIRWL","Curaleaf Holdings, Inc.","curaleaf.com"
"001F0000010dTOy","Babcock & Wilcox","babcock.com"
"0012A00002Z28JH","Stord","stord.com"
"0013j00003AOFxI","Husqvarna Construction","husqvarnaconstruction.com"
"0012A00002SmytE","Maven Clinic","mavenclinic.com"
"001F0000010dTdC","Liberty National Life Insurance Company","libertynational.com"
"001F000001qOzmP","Diaverum","diaverum.com"
"001VK0000098MML","Coca-Cola HBC","coca-colahellenic.com"
"001F000001qPkTH","Gunnebo","gunnebo.com"
"001VK00000Xzo89","Wordwizardsinc","wordwizardsinc.com"
"0013j00002md9T9","Bitcoin Suisse","bitcoinsuisse.ch"
"001VK00000PNbF0","JAMF","jamf.com"
"0012A00002S9snq","GHX","ghx.com"
"001F000000jm8jl","First Advantage","fadv.com"
"0013j00002yaGG1","Bell Flight","bellflight.com"
"001F000000fZEgZ","FamilySearch","familysearch.org"
"0012A00002KCPQL","Circus Street","circusstreet.com"
"001F000000n5X8I","Tory Burch","toryburch.com"
"001F000001BO57C","La Prairie Switzerland","laprairie.com"
"001F0000010dT7N","Aptean","aptean.com"
"0013j00002yacNt","Firebolt","firebolt.io"
"001VK00000F17Rp","Coupang","coupang.jobs"
"0012A000021IOjd","Plaid","plaid.com"
"001F000001jMZkH","Altice USA","alticeusa.com"
"0012A00002RMzee","Wolt","wolt.com"
"0013j00002mc97P","City of Southfield","cityofsouthfield.com"
"001F0000010dTnM","Stepan Company","stepan.com"
"001VK00000gsPal","PanCare of Florida, Inc.","pancarefl.org"
"0012A00002asDXq","Splashtop Inc.","splashtop.com"
"001VK00000Zxhkj","Soben","sobencc.com"
"001F000001N2YA0","KPN","kpn.com"
"0013j00002cTZ6Z","Allegheny County Department of Human Services","alleghenycounty.us"
"0013j000031w0Z6","TRM Labs","trmlabs.com"
"001VK00000R4ykV","Great Works","greatworks.com"
"0013j00002ybfzO","MediaCom","mediacom.com"
"0013j000034s2Jk","Capella Hotels Group","capellahotels.com"
"0013j00002yYydY","Information and Privacy Commissioner of Ontario","ipc.on.ca"
"0013j00002yZNdR","CHU Sainte-Justine","chusj.org"
"001VK00000eSPvj","Super Dimension","allblack.co"
"0012A000021ITA6","Moncler","moncler.com"
"001A000000YO072","Insider","businessinsider.com"
"001F0000010dTDC","RAMP","ramp.com"
"0013j00003AM0Dx","craigslist","craigslist.org"
"0013j000031veu1","Wheel","wheel.com"
"0012A00002YLtcg","MIXhalo","mixhalo.com"
"001VK000008jfws","California Health & Human Services Agency","chhs.ca.gov"
"001VK00000VQDPd","Office Depot","officedepot.com"
"0012A000021IOk5","Mercari","mercari.com"
"001F0000017GMY8","BI Worldwide","biworldwide.com"
"001VK00000T3DVK","instaply","instaply.com"
"001VK000006CcKb","Valvoline Global Operations","valvolineglobal.com"
"001VK00000eImyY","GE HealthCare","gehealthcare.com"
"0013j00002cRan4","Arceo.ai","cyberresilience.com"
"001F0000010dTNd","American Tower","americantower.com"
"0012A00002Bn0w6","Doctolib","doctolib.fr"
"001F0000010dT2P","Foundation Medicine","foundationmedicine.com"
"001F0000010dTfG","Mohawk Industries","mohawkind.com"
"0013j00002cUPFz","Allnex","allnex.com"
"001VK00000fSUZp","Cpl Group","cpl.com"
"001VK00000JxENQ","Drift","drift.com"
"001F000001LyJKv","JFrog","jfrog.com"
"0013j00002yaGch","Rec Room","recroom.com"
"0012A00002Bn6NB","JTI (Japan Tobacco International)","jti.com"
"001A000000e6aID","Zulily","zulily.com"
"001VK00000U1qkr","Centuri Group, Inc.","centuri.com"
"0012A00002830Eq","Ocado","ocado.com"
"001VK000008lRPx","Groundswell, Inc.","groundswell.org"
"0012A000021J4Ng","Zenni Optical","zennioptical.com"
"0013j00002bAGw8","TPG Global","tpg.com"
"001VK00000eFGAH","modibodi","modibodi.com"
"001VK00000bgsHE","Symbol","symbol.vc"
"001F0000017GMJU","McWane, Inc.","mcwane.com"
"001F000000gTolQ","Procter & Gamble","pg.com"
"0013j000031vPvd","Awardco","award.co"
"0013j000034t2gM","Papaya Gaming","papaya.com"
"0012A00002Tzstw","Onninen","onninen.com"
"0013j00002bAKxv","WEC Energy Group","wecenergygroup.com"
"0013j00002bAO8h","AxiCorp","axi.com"
"001F0000017GMo2","Serco","serco.com"
"0013j000034rfNs","Axelera AI","axelera.ai"
"001F000000gurGU","Dynata","dynata.com"
"0013j00003ALmN4","PROVINCE OF NOVA SCOTIA","novascotia.ca"
"0013j00003AMGpM","Mexc Global","mexc.com"
"0013j00003GUweG","Wheels","wheels.com"
"0013j00003ALmOJ","Via Licensing","via-corp.com"
"0012A00002Euuop","Mollie","mollie.com"
"0013j00002md1vN","Forto","forto.com"
"0013j00003AO58l","Truist","truist.com"
"001F000000g6yP2","TD","td.com"
"001F000001tff68","Agoda","agoda.com"
"001VK00000VNP4E","STMicroelectronics","st.com"
"0013j00002cSqu6","Somatus","somatus.com"
"0013j00003AMuWF","The Doctors Company","thedoctors.com"
"0013j00003ANOmr","Illinois Supreme Court","illinoiscourts.gov"
"001F000001LDiTA","BlaBlaCar","blablacar.co.uk"
"0012A00002Bn0bP","Ciklum","ciklum.com"
"0012A00002Bn6QK","Anticimex","anticimex.se"
"0013j00002mc927","City of Santa Rosa","srcity.org"
"001VK000007lWOE","Uhipwear","uhip.se"
"001F000000lZbtQ","WorldVentures Holdings","worldventures.com"
"0013j00002cRdqH","Modern Health","joinmodernhealth.com"
"0013j00002cTVOM","OCSiAl","ocsial.com"
"0012A00002Z1akX","&frnds","nfrnds.com"
"001A000000Xf5uh","Activision","activision.com"
"0012A00001rIZ1H","Canada Goose","canadagoose.com"
"001F000001W9g0L","Japan Airlines","jal.com"
"0012A000021K3ro","Mersen","mersen.com"
"0012A00002ZpKZc","Ameris Bank","amerisbank.com"
"001VK000002pGzC","cargo-partner","cargo-partner.com"
"0013j00003GVnaj","National Geographic Society","nationalgeographic.org"
"001VK00000XsDWk","Cohesivesolutions","cohesivesolutions.com"
"001F000000pthRx","Nordson Corporation","nordson.com"
"001VK00000VJIQn","Bumble Inc.","bumble.com"
"001F000000joNPq","Samsonite","samsonite.eu"
"001VK0000060QUf","Portland Fire & Rescue","portland.gov"
"001VK000008KSle","Tammi","tammi.fi"
"001F000000wZRFH","Wunderkind","wunderkind.co"
"001F000000ravXh","NYC Department of Transportation","nyc.gov"
"001VK00000U8J2c","It Works! Global ","itworks.com"
"0013j00002magxB","American Honda Motor Company","honda.com"
"0012A00002Bn0aH","Norsk Hydro ASA","hydro.com"
"0012A00002Tyj3m","Harness","harness.io"
"001F0000010dTKJ","HeartWare","heartware.com"
"001F000001BPkk2","Paysafe","paysafe.com"
"0013j000037iK6D","Kering Eyewear (Kering)","keringeyewear.com"
"001VK000004h0qb","North Media A/S","northmedia.dk"
"0013j00003ALmKP","Christian B¸rkert GmbH & Co. KG","burkert.com"
"0013j00002yaBbO","Fresha","fresha.com"
"001VK00000S5RM1","Park Place Technologies","parkplacetechnologies.com"
"0013j000034uJCB","Octopia","octopia.com"
"0013j00003AME0q","Florence Labs","florenceos.com"
"0012A00002QrcQD","Oras Ltd","oras.com"
"001F000001qOwoy","Torrid","torrid.com"
"0012A00001vZLYB","Boomi","boomi.com"
"0013j000037iNcA","Cargo","thecargoagency.com"
"001VK00000OBoF1","Nutrameg SIA","nutrameg.com"
"0012A000021I7Vd","SUSE","suse.com"
"001F000000vYYtq","Ceridian","dayforce.com"
"0013j00002yZ3GU","Pharmadule Morimatsu AB","pharmadule.com"
"0012A00002ZpJ8L","Fairfax County Public Schools","fcps.edu"
"001F0000010dTYw","Guardian Life","guardianlife.com"
"0013j00002mbwG5","Bruker","bruker.com"
"0012A00002ZpIrp","Police and Fire Federal Credit Union","pffcu.org"
"001A000000bYNWi","Airbnb","airbnb.com"
"0012A00002EspV9","Equiniti","equiniti.com"
"001VK00000bhJF6","Kentec","kentec.co.uk"
"0012A000021J4CX","Kaseya","kaseya.com"
"0013j00003AMuWL","Coaction Specialty Ins Group","coactionspecialty.com"
"001A000000Yx42U","Rackspace Technology","rackspace.com"
"0013j00003AP4tu","Kenvue","kenvue.com"
"001F000000g7S6z","Autodesk","autodesk.com"
"0012A00001vZSYh","International Education","iie.org"
"0013j00003AMHy7","Vauld","vauld.com"
"0013j00002bCbQp","Volvo Group Trucks Technology","volvogroup.com"
"0013j00002ycLAs","RS Components","rs-online.com"
"001F000000hWcJW","Stanley Black & Decker, Inc.","stanleyblackanddecker.com"
"0012A00002HC6xc","Pearson","pearson.com"
"001VK00000BbMl1","Conen Group","conen-group.com"
"001VK00000Cd9Ny","Exness","exness-careers.com"
"0013j00002cUTdl","Medison Pharma Ltd. ?????? ?????","medison.co.il"
"001F000000r1pMC","Caesars Entertainment, Inc.","caesars.com"
"0012A00002865lT","ADEO","adeo.com"
"001F000001mcTVW","City of Boston","cityofboston.gov"
"0012A00002aVpTt","DispatchHealth","dispatchhealth.com"
"001F0000010dTpg","U-Haul","uhaul.com"
"001VK00000gCTAv","REACH","reachnetworks.com.hk"
"001F000000fZRrl","Sam's Club","samsclub.com"
"0012A00002Bn6Ep","Garlock Family of Companies","garlock.com"
"0013j000037iT9a","Flash","flash.global"
"0013j00002bCbyQ","Fox Racing","foxracing.com"
"001F000000jU0LA","Under Armour","underarmour.com"
"0012A00002ZpIgE","URBN","urbn.com"
"001VK00000cjjeD","Vwgroupsupply","vwgroupsupply.com"
"0012A00002ZpIfA","America First Credit Union","americafirst.com"
"0013j00002ybscM","Noldus Information Technology","noldus.com"
"001F000000gVd6z","Pratt & Whitney","utc.com"
"001A000000ZQMGE","Staples","staples.com"
"001VK000007vpNM","Brokk","brokk.com"
"001F000000gAJM0","Vocera","vocera.com"
"0013j000031v0n7","OfBusiness","ofbusiness.com"
"0013j00002yc6hD","Wincanton plc","wincanton.co.uk"
"001F0000012FMsD","Wooga","wooga.com"
"001VK000004gxv0","Bank ABC","bank-abc.com"
"001F0000013ty1k","Poloniex","poloniex.com"
"001F000000f2zFF","Chegg Inc.","chegg.com"
"0012A00002Zob9v","Black Sesame Technologies","bst.ai"
"0013j00002cTLu1","Alector","alector.com"
"001VK00000NdnLN","Publicis Worldwide","publicis.com"
"001VK000002hQa3","B¸rklin Elektronik","buerklin.com"
"0012A00002Vvy7V","LeafLink","leaflink.com"
"0013j00002cU9k7","Shein","sheingroup.com"
"001F0000017GM0y","Holcim","holcim.com"
"001VK000008z0cp","Thx Ltd.","thx.com"
"0013j000031w68O","MobileCoin","sentz.com"
"001F000000tYnrS","TimeTrade, Inc.","timetrade.com"
"001VK00000f5dco","Milltown Partners","milltownpartners.com"
"0013j00002cUSRQ","Pet Circle","petcircle.com.au"
"0013j000031wBTu","SellerX","sellerx.com"
"001F0000010dTT6","CMS Energy Corporation","consumersenergy.com"
"0012A000021K3n0","Adient","adient.com"
"001VK00000VL4Nw","Informatica","informatica.com"
"0012A00002MnVhE","Musgrave Group","musgravegroup.com"
"0013j000031uerJ","Macademia","davincimedia.tv"
"0013j00003GWbUy","Niantic, Inc.","nianticlabs.com"
"001VK00000fzPBc","Singer Vehicle Design","singervehicledesign.com"
"0012A00002HBnWs","FARO","faro.com"
"001F000000txk9n","Tinder","lifeattinder.com"
"0013j000034t5GA","Eikon Therapeutics","eikontx.com"
"0012A00002BnVKi","Jobber","getjobber.com"
"0013j00002mc9Q0","City of Gainesville","cityofgainesville.org"
"001VK00000C2GY2","Beckman Coulter Life Sciences","beckman.com"
"001F000000xkzmS","Moody's Corporation","moodys.com"
"0013j00002mc8mo","City of Albuquerque","cabq.gov"
"001VK000008KQ3v","B-Reel Films","brf.co"
"001F000001N2AUs","iCapital Network","icapitalnetwork.com"
"0013j000037iPjc","LayerZero Labs","layerzero.network"
"001F000000oey5N","TiVo Corporation","tivo.com"
"0013j00002ycMGk","Hobbii","hobbii.com"
"0012A00002aGnCk","Subway","subway.com"
"001A000000YNQqt","Zillow","zillow.com"
"0012A00002apJ8T","GEP Worldwide","gep.com"
"001F0000010dSns","MetricStream","metricstream.com"
"0013j000031vkF1","Sharkmob","sharkmob.com"
"0012A0000286IB2","TV Azteca","tvazteca.com"
"0013j00002cUI1i","Mercy Care","mercycareaz.org"
"0012A000021J4IP","Reliance Worldwide Corporation","rwc.com"
"001F000000nxsDd","Teradata","teradata.com"
"001A000000aFRQW","Sitecore","sitecore.com"
"0013j00003AP4Ep","Swish","swish.nu"
"001F000000g8Lme","Meraki","meraki.cisco.com"
"001VK00000R4wFe","Seaber.io","seaber.io"
"0012A00002aqJlw","The Save Mart Companies","thesavemartcompanies.com"
"0013j00003GVLaJ","Agreena","agreena.com"
"001VK000008KYcC","Medicago Group","medicagogroup.com"
"0012A000021IQkw","Arla Foods","arla.com"
"001F000001qOwxH","Intelex Technologies ULC","intelex.com"
"0013j00003AM8LV","Suffolk County","suffolkcountyny.gov"
"001VK00000R6BXc","Samsung Austria","samsung.at"
"001VK00000BOZXn","RoomPriceGenie","roompricegenie.com"
"0012A000021IhrF","ORANGE ARTS AND CULTURE COUNCIL INC","orangecountyfl.net"
"0012A00002EvX2P","Colonial Life","coloniallife.com"
"0013j00003ALcCd","Motive","gomotive.com"
"001F000001Cuk0C","Couche-Tard","corpo.couche-tard.com"
"0012A00002S9kQ2","GitLab","gitlab.com"
"0012A000021J44k","British Council","britishcouncil.org"
"001F000001BPmV4","Fever","feverup.com"
"001F000000grAbR","First Data","merchants.fiserv.com"
"0012A000021KELR","Opus","opus.global"
"0012A00002Bn8Gk","Chicago Department of Aviation","flychicago.com"
"0013j00002mbz7x","FDA","fda.gov"
"001VK00000BJzkb","Kreetan Maku","kreetanmaku.fi"
"001F0000017GMXy","LANXESS","lanxess.com"
"0013j000037iLob","IPG","itape.com"
"0012A00002NrdiK","Plus500?","plus500.co.uk"
"001F000000p7Lew","Eastman Chemical","eastman.com"
"0012A00002TYKUR","Watlow","watlow.com"
"001VK00000VCzsL","Rio Tinto","riotinto.com"
"0013j00002cUE9s","Bricsys","bricsys.com"
"001F000000nzHtJ","TechStyleOS","techstyle.com"
"0013j00003AMQmV","City of Eastvale, CA","eastvaleca.gov"
"0012A000021IFXi","Too Faced Cosmetics","toofaced.com"
"001VK00000f5fTC","Meteor Education","meteoreducation.com"
"001F000001tftWC","Turtle Beach","turtlebeach.com"
"0013j000034tjiZ","JOOR","joor.com"
"0013j00002cUQYl","Simply","hellosimply.com"
"0013j00002bAIfq","VARtek Services","vartek.com"
"0012A00002BotKR","Graphcore","graphcore.ai"
"0012A00002Z1b2I","o9 Solutions, Inc.","o9solutions.com"
"001VK000007lg89","Digiteam Oy","digiteam.fi"
"001F000000hSnzW","Regions","regions.com"
"0013j00003ALzlG","Jovia","jovia.org"
"0012A00002BmnFu","beqom","beqom.com"
"001F0000017GMS4","Exl","exlservice.com"
"0012A00002asHDr","City and County of Denver","denvergov.org"
"001F000000f4gdh","Gucci (Kering)","gucci.com"
"0012A000021K3ql","Servier","servier.com"
"001F000000vsW52","Blue Cross and Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas","enroll.bcbs-inmot.com"
"001F0000017GNFp","Resilience","resilience.com"
"0013j00002yaTbQ","Bredband2","bredband2.com"
"0012A000021K3nt","Groupe Rocher","groupe-rocher.com"
"0013j00002mc8mO","Erie County, NY","erie.gov"
"0013j00003AP4I8","Odense Maritime Technology","odensemaritime.com"
"001F0000017GMlp","Intertek","intertek.com"
"0012A0000284V0b","Huber+Suhner","hubersuhner.com"
"0013j00002yZztE","graze.com (Unilever)","graze.com"
"001F0000010dTP9","Banner Health","bannerhealth.com"
"0012A00002T9koM","Corteva Agriscience","corteva.com"
"0013j000034s4Sa","Beam Communications Pty Ltd","beamcommunications.com"
"0012A00002aoJMG","Rubix","rubix-group.com"
"0012A000021J47P","Donnelley Financial Solutions (DFIN)","dfinsolutions.com"
"0012A00002ZpJxq","Allegheny Health Network","ahn.org"
"0013j00002cUS1N","Rightway","rightway.co.nz"
"0012A00002BnVt6","Best Bridal Prices","bestbridalprices.com"
"001F000001GLzt5","Auchan","auchan-retail.com"
"001F000001RorGi","Dormakaba","dormakabagroup.com"
"001F000001TAB0R","Job&Talent","jobandtalent.com"
"0012A00002XpKXD","Reed Smith","reedsmith.com"
"001F0000012dqew","Zepz","zepzpay.com"
"0013j00003ANOnX","Calhoun County Road Department","calhouncountyroads.com"
"0013j000034sPti","Koalafi","koalafi.com"
"001VK000007lg8M","A Day's March","adaysmarch.com"
"001F0000010dSjZ","Adecco","adecco.com"
"001VK00000V7CXy","Briggs & Stratton Corporation","basco.com"
"0013j00002ybI6y","Kerecis","kerecis.com"
"0012A00001vZXJg","H?stens","hastens.com"
"0012A00002Bn6Qb","Europastry","europastry.com"
"001VK000009OoV4","Thermia AB","thermia.se"
"001F0000010dT3F","GoHealth","gohealthinsurance.com"
"0012A000021J466","U.S. Coast Guard","uscg.mil"
"001VK00000TX4s9","Komatsu North America","komatsu.com"
"0013j00003AOLTn","Gather","gather.town"
"001VK000003jq9u","National Kidney Foundation","kidney.org"
"001VK00000AvLI5","Functional Movement Systems","functionalmovement.com"
"001F000001Cul4Y","Opodo","opodo.com"
"001F0000011n6Mj","The Pokémon Company International","pokemon.com"
"0012A00002KJdI1","Inter-American Development Bank","iadb.org"
"001VK00000Rfl1q","Scisure","scisure.com"
"0013j00002ybxX1","City of Amarillo","amarillo.gov"
"001VK00000Pm8D0","Temu","temu.com"
